address,name,mode,confidence
0x080380E4,FUN_080380e4,thumb,rom-pointer+exact-body
0x080380F4,FUN_080380f4,thumb,rom-pointer+exact-body
0x080381A8,FUN_080381a8,thumb,rom-pointer+exact-body
0x080381E4,FUN_080381e4,thumb,rom-pointer+exact-body
0x08038204,FUN_08038204,thumb,recursive-disassembly+exact-body
0x08038264,FUN_08038264,thumb,recovered-unreferenced+exact-body
0x080382BC,FUN_080382bc,thumb,direct-call+exact-body
0x08038360,FUN_08038360,thumb,direct-call+exact-body
0x08038404,FUN_08038404,thumb,recursive-disassembly+exact-body
0x08038448,FUN_08038448,thumb,rom-pointer+exact-body
0x08038698,FUN_08038698,thumb,rom-pointer+exact-body
0x08038724,FUN_08038724,thumb,rom-pointer+exact-body
0x0803876C,FUN_0803876c,thumb,rom-pointer+exact-body
0x0803878C,FUN_0803878c,thumb,rom-pointer+exact-body
0x080387B4,FUN_080387b4,thumb,rom-pointer+exact-body
0x080387DC,FUN_080387dc,thumb,rom-pointer+exact-body
0x08038820,FUN_08038820,thumb,rom-pointer+exact-body
0x08038850,FUN_08038850,thumb,rom-pointer+exact-body
0x080388A0,FUN_080388a0,thumb,rom-pointer+exact-body
0x08038918,FUN_08038918,thumb,rom-pointer+exact-body
0x0803895C,FUN_0803895c,thumb,rom-pointer+exact-body
0x080389A8,FUN_080389a8,thumb,rom-pointer+exact-body
0x08038A20,FUN_08038a20,thumb,rom-pointer+exact-body
0x08038A84,FUN_08038a84,thumb,direct-call+exact-body
0x08038C74,FUN_08038c74,thumb,direct-call+exact-body
0x08038E04,FUN_08038e04,thumb,direct-call+exact-body
0x08038F30,FUN_08038f30,thumb,direct-call+exact-body
0x08039044,FUN_08039044,thumb,direct-call+exact-body
0x08039170,FUN_08039170,thumb,direct-call+exact-body
0x08039260,FUN_08039260,thumb,direct-call+exact-body
0x08039374,FUN_08039374,thumb,direct-call+exact-body
0x080394C0,FUN_080394c0,thumb,direct-call+exact-body
0x0803984C,FUN_0803984c,thumb,rom-pointer+exact-body
0x08039BAC,FUN_08039bac,thumb,direct-call+exact-body
0x08039C1C,FUN_08039c1c,thumb,recovered-unreferenced+exact-body
0x08039C3C,FUN_08039c3c,thumb,direct-call+exact-body
0x08039C5C,FUN_08039c5c,thumb,rom-pointer+exact-body
0x08039C6C,FUN_08039c6c,thumb,rom-pointer+exact-body
0x08039D00,FUN_08039d00,thumb,rom-pointer+exact-body
0x08039D28,FUN_08039d28,thumb,rom-pointer+exact-body
0x08039DA0,FUN_08039da0,thumb,rom-pointer+exact-body
0x08039DBC,FUN_08039dbc,thumb,rom-pointer+exact-body
0x08039DD8,FUN_08039dd8,thumb,rom-pointer+exact-body
0x08039E20,FUN_08039e20,thumb,rom-pointer+exact-body
0x08039FD0,FUN_08039fd0,thumb,rom-pointer+exact-body
0x08039FE0,FUN_08039fe0,thumb,rom-pointer+exact-body
0x0803A0F8,FUN_0803a0f8,thumb,rom-pointer+direct-call+exact-body
0x0803A260,FUN_0803a260,thumb,rom-pointer+exact-body
0x0803A3B8,FUN_0803a3b8,thumb,rom-pointer+exact-body
0x0803A428,FUN_0803a428,thumb,rom-pointer+exact-body
0x0803A478,FUN_0803a478,thumb,rom-pointer+exact-body
0x0803A4BC,FUN_0803a4bc,thumb,direct-call+exact-body
0x0803A9DC,FUN_0803a9dc,thumb,direct-call+exact-body
0x0803AE04,FUN_0803ae04,thumb,rom-pointer+exact-body
0x0803B3C4,FUN_0803b3c4,thumb,rom-pointer+exact-body
0x0803B478,FUN_0803b478,thumb,rom-pointer+exact-body
0x0803B53C,FUN_0803b53c,thumb,rom-pointer+exact-body
0x0803B54C,FUN_0803b54c,thumb,rom-pointer+exact-body
0x0803B588,FUN_0803b588,thumb,rom-pointer+exact-body
0x0803B5A8,FUN_0803b5a8,thumb,direct-call+exact-body
0x0803B5DC,FUN_0803b5dc,thumb,recursive-disassembly+exact-body
0x0803B63C,FUN_0803b63c,thumb,recovered-unreferenced+exact-body
0x0803B694,FUN_0803b694,thumb,recovered-unreferenced+exact-body
0x0803B698,FUN_0803b698,thumb,recovered-unreferenced+exact-body
0x0803B69C,FUN_0803b69c,thumb,direct-call+exact-body
0x0803B764,FUN_0803b764,thumb,direct-call+exact-body
0x0803B82C,FUN_0803b82c,thumb,rom-pointer+exact-body
0x0803BAC0,FUN_0803bac0,thumb,rom-pointer+exact-body
0x0803BB08,FUN_0803bb08,thumb,rom-pointer+exact-body
0x0803BB34,FUN_0803bb34,thumb,rom-pointer+exact-body
0x0803BB54,FUN_0803bb54,thumb,rom-pointer+exact-body
0x0803BB7C,FUN_0803bb7c,thumb,rom-pointer+exact-body
0x0803BBC4,FUN_0803bbc4,thumb,rom-pointer+exact-body
0x0803BBF0,FUN_0803bbf0,thumb,rom-pointer+exact-body
0x0803BC10,FUN_0803bc10,thumb,rom-pointer+exact-body
0x0803BC38,FUN_0803bc38,thumb,rom-pointer+exact-body
0x0803BC70,FUN_0803bc70,thumb,recursive-disassembly+exact-body
0x0803BCDC,FUN_0803bcdc,thumb,rom-pointer+exact-body
0x0803BD0C,FUN_0803bd0c,thumb,rom-pointer+exact-body
0x0803BD5C,FUN_0803bd5c,thumb,rom-pointer+exact-body
0x0803BD8C,FUN_0803bd8c,thumb,rom-pointer+exact-body
0x0803BE04,FUN_0803be04,thumb,rom-pointer+exact-body
0x0803BE50,FUN_0803be50,thumb,rom-pointer+exact-body
0x0803BEA8,FUN_0803bea8,thumb,rom-pointer+exact-body
0x0803BEF0,FUN_0803bef0,thumb,rom-pointer+exact-body
0x0803BF68,FUN_0803bf68,thumb,rom-pointer+exact-body
0x0803BFCC,FUN_0803bfcc,thumb,direct-call+exact-body
0x0803C378,FUN_0803c378,thumb,rom-pointer+exact-body
0x0803C844,FUN_0803c844,thumb,rom-pointer+exact-body
0x0803C854,FUN_0803c854,thumb,rom-pointer+exact-body
0x0803C8E8,FUN_0803c8e8,thumb,rom-pointer+exact-body
0x0803C9C0,FUN_0803c9c0,thumb,rom-pointer+exact-body
0x0803CAA4,FUN_0803caa4,thumb,rom-pointer+exact-body
0x0803CB1C,FUN_0803cb1c,thumb,rom-pointer+exact-body
0x0803CB38,FUN_0803cb38,thumb,rom-pointer+exact-body
0x0803CB54,FUN_0803cb54,thumb,rom-pointer+exact-body
0x0803CB64,FUN_0803cb64,thumb,rom-pointer+exact-body
0x0803CF9C,FUN_0803cf9c,thumb,rom-pointer+exact-body
0x0803CFAC,FUN_0803cfac,thumb,rom-pointer+exact-body
0x0803D034,FUN_0803d034,thumb,rom-pointer+exact-body
0x0803D100,FUN_0803d100,thumb,rom-pointer+exact-body
0x0803D128,FUN_0803d128,thumb,rom-pointer+exact-body
0x0803D168,FUN_0803d168,thumb,rom-pointer+exact-body
0x0803D1A0,FUN_0803d1a0,thumb,rom-pointer+exact-body
0x0803D408,FUN_0803d408,thumb,rom-pointer+exact-body
0x0803D510,FUN_0803d510,thumb,rom-pointer+exact-body
0x0803D63C,FUN_0803d63c,thumb,rom-pointer+exact-body
0x0803D748,FUN_0803d748,thumb,rom-pointer+exact-body
0x0803D860,FUN_0803d860,thumb,rom-pointer+exact-body
0x0803DD14,FUN_0803dd14,thumb,rom-pointer+exact-body
0x0803E1B0,FUN_0803e1b0,thumb,rom-pointer+exact-body
0x0803E6E8,FUN_0803e6e8,thumb,rom-pointer+exact-body
0x0803E74C,FUN_0803e74c,thumb,rom-pointer+exact-body
0x0803E7A8,FUN_0803e7a8,thumb,rom-pointer+exact-body
0x0803E8D8,FUN_0803e8d8,thumb,rom-pointer+exact-body
0x0803F0C8,FUN_0803f0c8,thumb,rom-pointer+exact-body
0x0803F6A4,FUN_0803f6a4,thumb,rom-pointer+exact-body
0x0803F7CC,FUN_0803f7cc,thumb,rom-pointer+exact-body
0x0803F81C,FUN_0803f81c,thumb,direct-call+exact-body
0x0803F8DC,FUN_0803f8dc,thumb,direct-call+exact-body
0x0803FA90,FUN_0803fa90,thumb,direct-call+exact-body
0x0803FB2C,FUN_0803fb2c,thumb,rom-pointer+exact-body
0x0803FD4C,FUN_0803fd4c,thumb,direct-call+exact-body
0x0803FD9C,FUN_0803fd9c,thumb,direct-call+exact-body
0x0803FE98,FUN_0803fe98,thumb,direct-call+exact-body
0x0803FF98,FUN_0803ff98,thumb,direct-call+exact-body
0x08040044,FUN_08040044,thumb,direct-call+exact-body
0x08040198,FUN_08040198,thumb,direct-call+exact-body
0x080402A0,FUN_080402a0,thumb,rom-pointer+exact-body
0x080402B0,FUN_080402b0,thumb,rom-pointer+exact-body
0x08040328,FUN_08040328,thumb,direct-call+exact-body
0x0804033C,FUN_0804033c,thumb,direct-call+exact-body
0x08040360,FUN_08040360,thumb,direct-call+exact-body
0x080403AC,FUN_080403ac,thumb,direct-call+exact-body
0x080403C0,FUN_080403c0,thumb,direct-call+exact-body
0x08040408,FUN_08040408,thumb,rom-pointer+direct-call+exact-body
0x08040460,FUN_08040460,thumb,direct-call+exact-body
0x08040470,FUN_08040470,thumb,direct-call+exact-body
0x080404EC,FUN_080404ec,thumb,direct-call+exact-body
0x0804051C,FUN_0804051c,thumb,direct-call+exact-body
0x08040578,FUN_08040578,thumb,direct-call+exact-body
0x080405A8,FUN_080405a8,thumb,direct-call+exact-body
0x080405E8,FUN_080405e8,thumb,direct-call+exact-body
0x080405F4,FUN_080405f4,thumb,direct-call+exact-body
0x08040624,FUN_08040624,thumb,direct-call+exact-body
0x08040684,FUN_08040684,thumb,direct-call+exact-body
0x08040698,FUN_08040698,thumb,direct-call+exact-body
0x080406B4,FUN_080406b4,thumb,direct-call+exact-body
0x080406D4,FUN_080406d4,thumb,direct-call+exact-body
0x08040758,FUN_08040758,thumb,rom-pointer+direct-call+exact-body
0x08040B6C,FUN_08040b6c,thumb,direct-call+exact-body
0x08040BEC,FUN_08040bec,thumb,rom-pointer+exact-body
0x08040C9C,FUN_08040c9c,thumb,rom-pointer+exact-body
0x08040D6C,FUN_08040d6c,thumb,rom-pointer+exact-body
0x08040E6C,FUN_08040e6c,thumb,direct-call+exact-body
0x080411FC,FUN_080411fc,thumb,direct-call+exact-body
0x080412DC,FUN_080412dc,thumb,rom-pointer+exact-body
0x08041458,FUN_08041458,thumb,rom-pointer+exact-body
0x0804155C,FUN_0804155c,thumb,direct-call+exact-body
0x08041808,FUN_08041808,thumb,rom-pointer+exact-body
0x08041860,FUN_08041860,thumb,direct-call+exact-body
0x08041920,FUN_08041920,thumb,direct-call+exact-body
0x080419D4,FUN_080419d4,thumb,direct-call+exact-body
0x08041A88,FUN_08041a88,thumb,rom-pointer+exact-body
0x08041BAC,FUN_08041bac,thumb,rom-pointer+exact-body
0x08041C14,FUN_08041c14,thumb,rom-pointer+exact-body
0x08041D0C,FUN_08041d0c,thumb,rom-pointer+exact-body
0x08041E2C,FUN_08041e2c,thumb,rom-pointer+exact-body
0x08041F24,FUN_08041f24,thumb,rom-pointer+exact-body
0x08041F84,FUN_08041f84,thumb,rom-pointer+exact-body
0x08042044,FUN_08042044,thumb,rom-pointer+exact-body
0x080420DC,FUN_080420dc,thumb,rom-pointer+exact-body
0x08042180,FUN_08042180,thumb,rom-pointer+exact-body
0x0804224C,FUN_0804224c,thumb,direct-call+exact-body
0x0804230C,FUN_0804230c,thumb,rom-pointer
0x0804280C,FUN_0804280c,thumb,rom-pointer+exact-body
0x080428D0,FUN_080428d0,thumb,direct-call+exact-body
0x08042EA8,FUN_08042ea8,thumb,direct-call+exact-body
0x08043640,FUN_08043640,thumb,rom-pointer+exact-body
0x080436AC,FUN_080436ac,thumb,rom-pointer+exact-body
0x08043A3C,FUN_08043a3c,thumb,rom-pointer+exact-body
0x08043CF8,FUN_08043cf8,thumb,direct-call+exact-body
0x08043D74,FUN_08043d74,thumb,direct-call+exact-body
0x08043DAC,FUN_08043dac,thumb,direct-call+exact-body
0x08043E28,FUN_08043e28,thumb,rom-pointer+exact-body
0x08043E44,FUN_08043e44,thumb,direct-call+exact-body
0x08043E5C,FUN_08043e5c,thumb,rom-pointer+exact-body
0x08043E60,FUN_08043e60,thumb,rom-pointer+exact-body
0x08043EA0,FUN_08043ea0,thumb,rom-pointer+exact-body
0x08043EE4,FUN_08043ee4,thumb,rom-pointer+exact-body
0x08043F00,FUN_08043f00,thumb,rom-pointer+exact-body
0x08043F2C,FUN_08043f2c,thumb,rom-pointer+exact-body
0x08043F7C,FUN_08043f7c,thumb,rom-pointer+exact-body
0x08043FC0,FUN_08043fc0,thumb,rom-pointer+direct-call+exact-body
0x080440E4,FUN_080440e4,thumb,rom-pointer+exact-body
0x08044918,FUN_08044918,thumb,direct-call+exact-body
0x0804542C,FUN_0804542c,thumb,rom-pointer+exact-body
0x080454D0,FUN_080454d0,thumb,rom-pointer+exact-body
0x08045590,FUN_08045590,thumb,rom-pointer+exact-body
0x08045644,FUN_08045644,thumb,rom-pointer+exact-body
0x080457F0,FUN_080457f0,thumb,rom-pointer+exact-body
0x08045840,FUN_08045840,thumb,rom-pointer+exact-body
0x08045928,FUN_08045928,thumb,rom-pointer+exact-body
0x08045A00,FUN_08045a00,thumb,rom-pointer+exact-body
0x08045A5C,FUN_08045a5c,thumb,direct-call+exact-body
0x08045B1C,FUN_08045b1c,thumb,rom-pointer+exact-body
0x08045D30,FUN_08045d30,thumb,rom-pointer+exact-body
0x08045DF0,FUN_08045df0,thumb,rom-pointer+exact-body
0x080460AC,FUN_080460ac,thumb,rom-pointer+exact-body
0x080461B4,FUN_080461b4,thumb,rom-pointer+exact-body
0x080462C8,FUN_080462c8,thumb,rom-pointer+exact-body
0x080463F4,FUN_080463f4,thumb,rom-pointer+exact-body
0x08046538,FUN_08046538,thumb,rom-pointer+exact-body
0x0804666C,FUN_0804666c,thumb,rom-pointer+exact-body
0x08046918,FUN_08046918,thumb,direct-call+exact-body
0x08046998,FUN_08046998,thumb,rom-pointer+exact-body
0x08046A18,FUN_08046a18,thumb,rom-pointer+exact-body
0x08046AA4,FUN_08046aa4,thumb,rom-pointer+exact-body
0x08046AF8,FUN_08046af8,thumb,direct-call+exact-body
0x08046BC4,FUN_08046bc4,thumb,rom-pointer+exact-body
0x08046F00,FUN_08046f00,thumb,rom-pointer+exact-body
0x080470E4,FUN_080470e4,thumb,rom-pointer+exact-body
0x080471DC,FUN_080471dc,thumb,rom-pointer+exact-body
0x08047258,FUN_08047258,thumb,rom-pointer+exact-body
0x08047384,FUN_08047384,thumb,rom-pointer+exact-body
0x08047448,FUN_08047448,thumb,rom-pointer+exact-body
0x080475DC,FUN_080475dc,thumb,rom-pointer+exact-body
0x080476E0,FUN_080476e0,thumb,direct-call+exact-body
0x080477C0,FUN_080477c0,thumb,rom-pointer+exact-body
0x0804785C,FUN_0804785c,thumb,rom-pointer+exact-body
0x080478C8,FUN_080478c8,thumb,rom-pointer+exact-body
0x08047948,FUN_08047948,thumb,rom-pointer+exact-body
0x08047A00,FUN_08047a00,thumb,rom-pointer+exact-body
0x08047ACC,FUN_08047acc,thumb,rom-pointer+exact-body
0x08047B40,FUN_08047b40,thumb,rom-pointer+exact-body
0x08047BD8,FUN_08047bd8,thumb,rom-pointer+exact-body
0x08047C30,FUN_08047c30,thumb,rom-pointer+exact-body
0x08047D1C,FUN_08047d1c,thumb,rom-pointer+exact-body
0x08047EC4,FUN_08047ec4,thumb,rom-pointer+exact-body
0x08047F20,FUN_08047f20,thumb,rom-pointer+exact-body
0x08047F7C,FUN_08047f7c,thumb,rom-pointer+exact-body
0x08047FC0,FUN_08047fc0,thumb,rom-pointer+exact-body
0x08047FE4,FUN_08047fe4,thumb,rom-pointer+exact-body
0x08048014,FUN_08048014,thumb,rom-pointer+exact-body
0x08048074,FUN_08048074,thumb,rom-pointer+exact-body
0x080480D4,FUN_080480d4,thumb,rom-pointer+exact-body
0x08048148,FUN_08048148,thumb,rom-pointer+exact-body
0x08048184,FUN_08048184,thumb,rom-pointer+exact-body
0x080481C8,FUN_080481c8,thumb,rom-pointer+exact-body
0x08048200,FUN_08048200,thumb,rom-pointer+exact-body
0x0804825C,FUN_0804825c,thumb,rom-pointer+exact-body
0x08048284,FUN_08048284,thumb,rom-pointer+exact-body
0x080482A8,FUN_080482a8,thumb,rom-pointer+exact-body
0x080482B4,FUN_080482b4,thumb,rom-pointer+exact-body
0x080482D0,FUN_080482d0,thumb,rom-pointer+exact-body
0x080482E8,FUN_080482e8,thumb,rom-pointer+exact-body
0x08048300,FUN_08048300,thumb,rom-pointer+exact-body
0x0804833C,umul3232H32,arm,direct-call+sdk-correlation
0x0804834C,SoundMain,thumb,direct-call+sdk-correlation
0x080483D0,SoundMainRAM,thumb,rom-pointer+sdk-correlation
0x0804876E,FUN_0804876e,thumb,direct-call
0x08048774,SoundMainBTM,thumb,rom-pointer+sdk-correlation
0x0804878C,MP2KClearChain,thumb,rom-pointer+direct-call+sdk-correlation
0x080487AC,MP2K_event_fine,thumb,rom-pointer+sdk-correlation
0x080487DC,MPlayJumpTableCopy,thumb,direct-call+sdk-correlation
0x080487F4,FUN_080487f4,thumb,direct-call
0x080487F6,FUN_080487f6,thumb,direct-call
0x08048810,ld_r3_tp_adr_i,thumb,direct-call+sdk-correlation
0x08048812,FUN_08048812,thumb,direct-call
0x0804881C,MP2K_event_goto,thumb,rom-pointer+sdk-correlation
0x0804883C,MP2K_event_patt,thumb,rom-pointer+sdk-correlation
0x08048858,MP2K_event_pend,thumb,rom-pointer+sdk-correlation
0x0804886C,MP2K_event_rept,thumb,rom-pointer+sdk-correlation
0x0804889C,MP2K_event_prio,thumb,rom-pointer+sdk-correlation
0x080488A8,MP2K_event_tempo,thumb,rom-pointer+sdk-correlation
0x080488BC,MP2K_event_keysh,thumb,rom-pointer+sdk-correlation
0x080488D0,MP2K_event_voice,thumb,rom-pointer+sdk-correlation
0x08048900,MP2K_event_vol,thumb,rom-pointer+sdk-correlation
0x08048914,MP2K_event_pan,thumb,rom-pointer+sdk-correlation
0x08048928,MP2K_event_bend,thumb,rom-pointer+sdk-correlation
0x0804893C,MP2K_event_bendr,thumb,rom-pointer+sdk-correlation
0x08048950,MP2K_event_lfodl,thumb,rom-pointer+sdk-correlation
0x0804895C,MP2K_event_modt,thumb,rom-pointer+sdk-correlation
0x08048974,MP2K_event_tune,thumb,rom-pointer+sdk-correlation
0x08048988,MP2K_event_port,thumb,rom-pointer+sdk-correlation
0x080489A0,MP2KPlayerMain,thumb,rom-pointer+sdk-correlation
0x08048BF8,FUN_08048bf8,thumb,direct-call
0x08048C08,FUN_08048c08,thumb,rom-pointer+direct-call
0x08048C4C,ChnVolSetAsm,thumb,direct-call+sa2-relocation-masked-byte-match
0x08048C7C,MP2K_event_nxx,thumb,rom-pointer+sdk-correlation
0x08048E7C,MP2K_event_endtie,thumb,rom-pointer+sa2-relocation-masked-byte-match
0x08048EBC,clear_modM,thumb,direct-call+sa2-relocation-masked-byte-match
0x08048ED8,FUN_08048ed8,thumb,direct-call
0x08048EE4,MP2K_event_lfos,thumb,rom-pointer+sa2-relocation-masked-byte-match
0x08048EF8,MP2K_event_mod,thumb,rom-pointer+sa2-relocation-masked-byte-match
0x08048F0C,FUN_08048f0c,thumb,direct-call
0x08048F74,MPlayContinue,thumb,direct-call+sdk-correlation+exact-body
0x08048F94,MPlayFadeOut,thumb,direct-call+sdk-correlation+exact-body
0x08048FB8,m4aSoundInit,thumb,direct-call+sdk-correlation+exact-body
0x08049030,m4aSoundMain,thumb,direct-call+sdk-correlation+exact-body
0x0804903C,m4aSongNumStart,thumb,direct-call+sdk-correlation+exact-body
0x08049068,m4aSongNumStartOrChange,thumb,sdk-correlation+exact-body
0x080490B4,m4aSongNumStartOrContinue,thumb,direct-call+sdk-correlation+exact-body
0x08049108,m4aSongNumStop,thumb,direct-call+sdk-correlation+exact-body
0x0804913C,m4aSongNumContinue,thumb,sdk-correlation+exact-body
0x08049170,m4aMPlayAllStop,thumb,direct-call+sdk-correlation+exact-body
0x0804919C,m4aMPlayContinue,thumb,sdk-correlation+exact-body
0x080491A8,m4aMPlayAllContinue,thumb,sdk-correlation+exact-body
0x080491D4,m4aMPlayFadeOut,thumb,direct-call+sa2-relocation-masked-byte-match+exact-body
0x080491E4,m4aMPlayFadeOutTemporarily,thumb,direct-call+sdk-correlation+exact-body
0x08049208,m4aMPlayFadeIn,thumb,recursive-disassembly+sdk-correlation+exact-body
0x08049234,m4aMPlayImmInit,thumb,direct-call+sdk-correlation+exact-body
0x0804929C,MPlayExtender,thumb,direct-call+sdk-correlation+exact-body
0x080493B4,MusicPlayerJumpTableCopy,thumb,sdk-correlation+exact-body
0x080493B8,ClearChain,thumb,direct-call+sdk-correlation+exact-body
0x080493CC,Clear64byte,thumb,direct-call+sdk-correlation+exact-body
0x080493E0,SoundInit,thumb,direct-call+sdk-correlation+exact-body
0x080494D8,SampleFreqSet,thumb,rom-pointer+direct-call+sdk-correlation+exact-body
0x08049544,m4aSoundMode,thumb,direct-call+sdk-correlation+exact-body
0x080495D8,SoundClear,thumb,recursive-disassembly+sdk-correlation+exact-body
0x0804962C,m4aSoundVSyncOff,thumb,direct-call+sdk-correlation+exact-body
0x080496AC,m4aSoundVSyncOn,thumb,direct-call+sdk-correlation+exact-body
0x08049724,m4aSoundVSync,thumb,direct-call+sdk-correlation+exact-body
0x080497A4,MPlayOpen,thumb,direct-call+sdk-correlation+exact-body
0x0804981C,MPlayStart,thumb,direct-call+sdk-correlation+exact-body
0x08049900,MPlayStop,thumb,direct-call+sdk-correlation+exact-body
0x08049940,FadeOutBody,thumb,rom-pointer+direct-call+sdk-correlation+exact-body
0x08049A08,TrkVolPitSet,thumb,rom-pointer+direct-call+sdk-correlation+exact-body
0x08049ABC,MidiKeyToCgbFreq,thumb,rom-pointer+sdk-correlation+exact-body
0x08049B64,CgbOscOff,thumb,rom-pointer+direct-call+sdk-correlation+exact-body
0x08049BB8,CgbModVol,thumb,direct-call+sdk-correlation+exact-body
0x08049C20,CgbSound,thumb,rom-pointer+sdk-correlation+exact-body
0x0804A0A0,m4aMPlayTempoControl,thumb,direct-call+sdk-correlation+exact-body
0x0804A0C4,m4aMPlayVolumeControl,thumb,direct-call+sdk-correlation+exact-body
0x0804A12C,m4aMPlayPitchControl,thumb,recursive-disassembly+sdk-correlation+exact-body
0x0804A1A0,m4aMPlayPanpotControl,thumb,direct-call+sdk-correlation+exact-body
0x0804A208,ClearModM,thumb,direct-call+sdk-correlation+exact-body
0x0804A22C,m4aMPlayModDepthSet,thumb,recursive-disassembly+sdk-correlation+exact-body
0x0804A2A0,m4aMPlayLFOSpeedSet,thumb,recursive-disassembly+sdk-correlation+exact-body
0x0804A314,MP2K_event_memacc,thumb,rom-pointer+sdk-correlation+exact-body
0x0804A46C,MP2K_event_xcmd,thumb,rom-pointer+sdk-correlation+exact-body
0x0804A48C,MP2K_event_xxx,thumb,rom-pointer+sdk-correlation+exact-body
0x0804A4A0,MP2K_event_xwave,thumb,rom-pointer+sdk-correlation+exact-body
0x0804A4E8,MP2K_event_xtype,thumb,rom-pointer+sa2-relocation-masked-byte-match+exact-body
0x0804A4FC,MP2K_event_xatta,thumb,rom-pointer+sa2-relocation-masked-byte-match+exact-body
0x0804A510,MP2K_event_xdeca,thumb,rom-pointer+sa2-relocation-masked-byte-match+exact-body
0x0804A524,MP2K_event_xsust,thumb,rom-pointer+sa2-relocation-masked-byte-match+exact-body
0x0804A538,MP2K_event_xrele,thumb,rom-pointer+sa2-relocation-masked-byte-match+exact-body
0x0804A54C,MP2K_event_xiecv,thumb,rom-pointer+sa2-relocation-masked-byte-match+exact-body
0x0804A558,MP2K_event_xiecl,thumb,rom-pointer+sa2-relocation-masked-byte-match+exact-body
0x0804A564,MP2K_event_xleng,thumb,rom-pointer+sa2-relocation-masked-byte-match+exact-body
0x0804A578,MP2K_event_xswee,thumb,rom-pointer+sa2-relocation-masked-byte-match+exact-body
0x0804A58C,MP2K_event_null,thumb,rom-pointer+sdk-correlation+exact-body
